unit_id,town,county,buildable_area_sq_km,excluded_area_sq_km,climate_safe_suitability_score,suitability_tier,housing_need_score,social_vulnerability_score,infrastructure_access_score,flood_exposure_score,environmental_constraint_score,review_notes
grid5km_2301764185_895,Roxbury,Oxford,6.9257406842825300,0E-24,55.04,monitor after full overlays,37.69,42.78,26.69,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301764185_1109,Roxbury,Oxford,4.5636574410375400,0E-24,55.04,monitor after full overlays,37.69,42.78,26.69,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301764185_1108,Roxbury,Oxford,13.5402979549335000,0E-24,55.04,monitor after full overlays,37.69,42.78,26.69,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301764185_1001,Roxbury,Oxford,24.1690314483523000,0E-24,55.04,monitor after full overlays,37.69,42.78,26.69,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301764185_1000,Roxbury,Oxford,4.0638479943498600,0E-24,55.04,monitor after full overlays,37.69,42.78,26.69,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301764185_894,Roxbury,Oxford,24.0037960055638000,0E-24,55.04,monitor after full overlays,37.69,42.78,26.69,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301764185_1003,Roxbury,Oxford,1.7049412088845700,0E-24,55.04,monitor after full overlays,37.69,42.78,26.69,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301764185_893,Roxbury,Oxford,9.6018482922137100,0E-24,55.04,monitor after full overlays,37.69,42.78,26.69,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301764185_1002,Roxbury,Oxford,23.1592258014424000,0E-24,55.04,monitor after full overlays,37.69,42.78,26.69,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301764185_787,Roxbury,Oxford,2.5570214916658600,0E-24,55.04,monitor after full overlays,37.69,42.78,26.69,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301955680_3901,Orrington,Penobscot,0.62708396121414500000,0E-24,55.03,monitor after full overlays,26.27,29.47,49.64,24,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301774685_563,Stow,Oxford,13.6725196863507000,0E-24,54.99,monitor after full overlays,33.84,34.02,27.46,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301774685_562,Stow,Oxford,7.4218017216795000,0E-24,54.99,monitor after full overlays,33.84,34.02,27.46,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302166950_3055,Sebec,Piscataquis,1.5176205768272900,0E-24,54.98,monitor after full overlays,34.92,34.66,26.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302166950_3054,Sebec,Piscataquis,23.5726204900217000,0E-24,54.98,monitor after full overlays,34.92,34.66,26.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302166950_2946,Sebec,Piscataquis,15.0897441329001000,0E-24,54.98,monitor after full overlays,34.92,34.66,26.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302166950_2947,Sebec,Piscataquis,8.8077471357111100,0E-24,54.98,monitor after full overlays,34.92,34.66,26.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302166950_3052,Sebec,Piscataquis,3.6834435896533400,0E-24,54.98,monitor after full overlays,34.92,34.66,26.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302166950_3160,Sebec,Piscataquis,12.4333435101392000,0E-24,54.98,monitor after full overlays,34.92,34.66,26.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302166950_2945,Sebec,Piscataquis,2.5089503252716300,0E-24,54.98,monitor after full overlays,34.92,34.66,26.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302166950_3053,Sebec,Piscataquis,23.7497062760642000,0E-24,54.98,monitor after full overlays,34.92,34.66,26.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302166950_3161,Sebec,Piscataquis,6.5371852454032100,0E-24,54.98,monitor after full overlays,34.92,34.66,26.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302975770_4987,Talmadge,Washington,2.0040586255999500,0E-24,54.95,monitor after full overlays,16.63,33.91,44.52,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302975770_5308,Talmadge,Washington,2.5787652481699500,0E-24,54.95,monitor after full overlays,16.63,33.91,44.52,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302975770_5203,Talmadge,Washington,1.8649719833914700,0E-24,54.95,monitor after full overlays,16.63,33.91,44.52,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302975770_4988,Talmadge,Washington,3.2759113065779600,0E-24,54.95,monitor after full overlays,16.63,33.91,44.52,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302975770_5201,Talmadge,Washington,22.3611410337266000,0E-24,54.95,monitor after full overlays,16.63,33.91,44.52,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302975770_5202,Talmadge,Washington,18.6852269616705000,0E-24,54.95,monitor after full overlays,16.63,33.91,44.52,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302975770_5095,Talmadge,Washington,19.0740201432500000,0E-24,54.95,monitor after full overlays,16.63,33.91,44.52,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302975770_5200,Talmadge,Washington,1.0249299362440900,0E-24,54.95,monitor after full overlays,16.63,33.91,44.52,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302975770_5093,Talmadge,Washington,6.2044281760740700,0E-24,54.95,monitor after full overlays,16.63,33.91,44.52,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302975770_5094,Talmadge,Washington,24.0076587531992000,0E-24,54.95,monitor after full overlays,16.63,33.91,44.52,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301548645_3133,Newcastle,Lincoln,9.5741685038445900,0E-24,54.67,monitor after full overlays,29.96,32.8,51.22,32,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301365130_3774,St. George,Knox,24.6707866922484000,0E-24,54.67,monitor after full overlays,46.52,34.4,40.51,40,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302144830_3483,Medford,Piscataquis,24.9336537902947000,0E-24,54.58,monitor after full overlays,29.03,34.15,30.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302144830_3375,Medford,Piscataquis,11.7873238571792000,0E-24,54.58,monitor after full overlays,29.03,34.15,30.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302144830_3482,Medford,Piscataquis,5.4079503659389700,0E-24,54.58,monitor after full overlays,29.03,34.15,30.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302144830_3484,Medford,Piscataquis,17.8245112987350000,0E-24,54.58,monitor after full overlays,29.03,34.15,30.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302144830_3377,Medford,Piscataquis,14.7637379555984000,0E-24,54.58,monitor after full overlays,29.03,34.15,30.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302144830_3590,Medford,Piscataquis,4.6246234958117100,0E-24,54.58,monitor after full overlays,29.03,34.15,30.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302144830_3269,Medford,Piscataquis,4.9008491235803600,0E-24,54.58,monitor after full overlays,29.03,34.15,30.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302144830_3270,Medford,Piscataquis,2.6100013667687800,0E-24,54.58,monitor after full overlays,29.03,34.15,30.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302144830_3376,Medford,Piscataquis,24.8582046342602000,0E-24,54.58,monitor after full overlays,29.03,34.15,30.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300917145_4423,Deer Isle,Hancock,3.0713263492854800,0E-24,54.56,monitor after full overlays,56.72,51.8,41.07,48,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2303139405_1515,Limington,York,2.2778421760554500,0.79724476161940600000,54.49,monitor after full overlays,49.43,31.02,28.18,0,56.9312803488811,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301909200_4128,Burlington,Penobscot,7.8219214657559200,0E-24,54.40,monitor after full overlays,46.57,59.42,21.25,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301909200_4232,Burlington,Penobscot,9.7494505859201500,0E-24,54.40,monitor after full overlays,46.57,59.42,21.25,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301909200_4127,Burlington,Penobscot,24.2438592323593000,0E-24,54.40,monitor after full overlays,46.57,59.42,21.25,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301909200_4341,Burlington,Penobscot,4.7439077911114000,0E-24,54.40,monitor after full overlays,46.57,59.42,21.25,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301909200_4125,Burlington,Penobscot,2.3944463649676800,0E-24,54.40,monitor after full overlays,46.57,59.42,21.25,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301909200_4234,Burlington,Penobscot,24.8203346187307000,0E-24,54.40,monitor after full overlays,46.57,59.42,21.25,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301909200_4233,Burlington,Penobscot,25.0000000000000000,0E-24,54.40,monitor after full overlays,46.57,59.42,21.25,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301909200_4020,Burlington,Penobscot,2.5307880531706300,0E-24,54.40,monitor after full overlays,46.57,59.42,21.25,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301909200_4126,Burlington,Penobscot,13.1478519089393000,0E-24,54.40,monitor after full overlays,46.57,59.42,21.25,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301909200_4235,Burlington,Penobscot,13.1426957986514000,0E-24,54.40,monitor after full overlays,46.57,59.42,21.25,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301909200_4339,Burlington,Penobscot,0.49474357389303800000,0E-24,54.40,monitor after full overlays,46.57,59.42,21.25,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301909200_4340,Burlington,Penobscot,17.5844160867937000,0E-24,54.40,monitor after full overlays,46.57,59.42,21.25,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301774685_564,Stow,Oxford,1.1602642607178600,0E-24,54.39,monitor after full overlays,33.84,34.02,25.46,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301774685_561,Stow,Oxford,0.92666262728256200000,0E-24,54.39,monitor after full overlays,33.84,34.02,25.46,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301774685_669,Stow,Oxford,14.2276452488289000,0E-24,54.39,monitor after full overlays,33.84,34.02,25.46,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301774685_775,Stow,Oxford,0.46330986526626400000,0E-24,54.39,monitor after full overlays,33.84,34.02,25.46,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301774685_670,Stow,Oxford,3.1596355389332200,0E-24,54.39,monitor after full overlays,33.84,34.02,25.46,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301774685_667,Stow,Oxford,2.1740813976250900,0E-24,54.39,monitor after full overlays,33.84,34.02,25.46,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301774685_668,Stow,Oxford,19.8432736632473000,0E-24,54.39,monitor after full overlays,33.84,34.02,25.46,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301967160_3486,Seboeis,Penobscot,25.0000000000000000,0E-24,54.36,monitor after full overlays,39.0,33.0,19.87,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301967160_3485,Seboeis,Penobscot,16.9804804554384000,0E-24,54.36,monitor after full overlays,39.0,33.0,19.87,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301967160_3594,Seboeis,Penobscot,10.3815708240251000,0E-24,54.36,monitor after full overlays,39.0,33.0,19.87,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301967160_3699,Seboeis,Penobscot,0.55835617909114400000,0E-24,54.36,monitor after full overlays,39.0,33.0,19.87,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
